BODEGA,CODIGO,NEW_MAX
173,0000111869,2.0
173,0000114054,2.0
173,0000128588,2.0
173,0000139501,2.0
173,0000106082,2.0
173,0000135917,2.0
173,00943,2.0
173,0000109336,2.0
173,0000123075,2.0
173,0000124582,2.0
173,0000124929,2.0
173,0000135720,3.0
173,0000136656,2.0
173,0000138032,2.0
173,0000112712,2.0
173,0000121537,2.0
173,0000135952,2.0
173,0000136156,2.0
173,0000141407,2.0
173,0000111118,2.0
173,0000133070,2.0
173,0000135247,2.0
173,0000136291,2.0
173,04155,2.0
173,08222,2.0
173,0000121064,2.0
173,0000121834,2.0
173,0000132335,2.0
173,12482,2.0
173,17766,3.0
173,22008,2.0
173,0000105755,2.0
173,0000111023,2.0
173,0000130091,2.0
173,0000132721,2.0
173,0000139404,2.0
173,12172,2.0
173,0000118482,2.0
173,0000123402,2.0
173,0000129175,2.0
173,0000130684,2.0
173,0000133930,2.0
173,0000111565,2.0
173,0000122761,2.0
173,08007,2.0
173,12317,2.0
173,0000128906,2.0
173,0000104164,3.0
173,0000105116,2.0
173,0000114669,2.0
173,0000126634,2.0
173,0000128436,2.0
173,0000128996,2.0
173,0000131627,3.0
173,09904,2.0
173,0000106633,2.0
173,0000109568,2.0
173,0000121776,2.0
173,0000126643,2.0
173,00598,3.0
173,0000109080,2.0
173,0000141233,2.0
173,0000141427,2.0
173,0000142148,2.0
173,01203,2.0
173,0000101913,2.0
173,0000109095,3.0
173,0000111706,2.0
173,0000123222,2.0
173,0000103754,2.0
173,0000106831,2.0
173,0000108753,2.0
173,0000120489,2.0
173,0000130153,2.0
173,07139,2.0
173,0000117137,3.0
173,0000121032,2.0
173,08619,2.0
173,0000116389,2.0
173,0000124033,2.0
173,0000129912,2.0
173,0000140760,2.0
173,01109,2.0
173,0000128578,2.0
173,0000130463,2.0
173,02347,3.0
173,09910,2.0
173,12985,2.0
173,15497,2.0
173,0000100720,2.0
173,0000124220,2.0
173,0000141829,2.0
173,0000123046,2.0
173,0000105070,3.0
173,0000134940,3.0
173,0000138347,2.0
173,0000141062,2.0
173,14668,2.0
173,0000111035,2.0
173,0000135416,2.0
173,0000136393,2.0
173,12090,2.0
173,0000119995,3.0
173,0000123967,2.0
173,00247,2.0
173,0000105512,2.0
173,0000117995,2.0
173,0000135255,2.0
173,0000101883,2.0
173,0000106596,2.0
173,0000129181,2.0
173,0000137357,2.0
173,0000128611,3.0
173,0000139264,2.0
173,09405,2.0
173,12311,2.0
173,0000118423,2.0
173,0000118626,2.0
173,0000135488,2.0
173,13947,2.0
173,0000102045,2.0
173,0000124514,2.0
173,0000142150,2.0
173,14744,2.0
173,0000115415,2.0
173,0000128614,2.0
173,0000130675,2.0
173,0000134420,2.0
173,0000141676,2.0
173,0000120499,2.0
173,0000120979,2.0
173,0000122493,2.0
173,0000123453,2.0
173,0000128783,2.0
173,0000132951,2.0
173,0000133260,3.0
173,0000136716,2.0
173,0000100642,2.0
173,0000112198,2.0
173,0000120473,2.0
173,0000135394,3.0
173,0000138197,2.0
173,04082,2.0
173,04717,2.0
173,0000127025,2.0
173,0000130406,2.0
173,00185,2.0
173,02157,2.0
173,0000107283,2.0
173,0000122891,2.0
173,0000125085,3.0
173,05782,2.0
173,08959,2.0
173,09916,2.0
173,13576,2.0
173,0000100895,2.0
173,0000116464,2.0
173,0000132432,2.0
173,0000139359,2.0
173,0000104220,2.0
173,0000107968,2.0
173,0000111866,2.0
173,0000112841,2.0
173,0000135911,2.0
173,0000137305,2.0
173,02134,2.0
173,05212,2.0
173,12279,2.0
173,0000103679,2.0
173,0000108390,2.0
173,0000111894,2.0
173,0000120148,2.0
173,00763,2.0
173,0000135927,3.0
173,05645,2.0
173,06278,2.0
173,09142,2.0
173,09788,3.0
173,04435,2.0
173,12832,2.0
173,0000132861,2.0
173,0000136458,2.0
173,0000137058,2.0
173,01208,2.0
173,05775,2.0
173,09058,2.0
173,0000117414,2.0
173,0000131350,2.0
173,0000134932,2.0
173,0000135194,2.0
173,0000136375,2.0
173,05259,2.0
173,13843,2.0
173,24218,3.0
173,0000123325,3.0
173,0000127077,2.0
173,0000132290,2.0
173,0000136966,2.0
173,09702,2.0
173,10476,2.0
173,0000111707,2.0
173,0000135266,2.0
173,0000136748,2.0
173,0000137437,2.0
173,0000141753,2.0
173,05381,2.0
173,0000111426,2.0
173,0000123522,2.0
173,0000134496,2.0
173,0000139607,2.0
173,16732,2.0
173,23325,2.0
173,0000123286,2.0
173,0000126405,2.0
173,0000136752,2.0
173,29592,2.0
173,0000114020,3.0
173,0000121073,3.0
173,0000141637,2.0
173,0000141935,2.0
173,0000102510,2.0
173,0000110094,3.0
173,0000137630,2.0
173,0000132853,2.0
173,0000134893,2.0
173,0000118878,2.0
173,15165,3.0
173,0000123403,2.0
173,0000125258,2.0
173,0000128560,2.0
173,08225,2.0
173,17662,2.0
173,0000106115,3.0
173,0000135309,2.0
173,0000138379,2.0
173,0000139324,2.0
173,05668,3.0
173,0000111026,2.0
173,0000113114,2.0
173,0000116994,2.0
173,0000123013,2.0
173,0000132870,2.0
173,0000141649,2.0
173,0000124614,3.0
173,0000134633,2.0
173,0000136177,2.0
173,09714,2.0
173,0000116289,2.0
173,0000116462,2.0
173,0000127973,2.0
173,0000136941,2.0
173,15168,2.0
173,0000108041,2.0
173,0000110234,2.0
173,0000106120,2.0
173,0000121674,2.0
173,0000128610,2.0
173,0000134356,2.0
173,12594,2.0
173,0000109085,2.0
173,0000121109,2.0
173,0000125033,2.0
173,0000128066,3.0
173,0000137933,2.0
173,0000139306,2.0
173,23294,3.0
173,0000133277,2.0
173,09987,2.0
173,12455,2.0
173,15834,3.0
173,21254,2.0
173,0000123991,2.0
173,0000142192,2.0
173,08228,2.0
173,0000118974,2.0
173,0000132359,2.0
173,0000134895,2.0
173,13449,2.0
173,0000124962,3.0
173,0000127194,2.0
173,04786,2.0
173,06023,2.0
173,0000115838,3.0
173,0000123549,2.0
173,0000125105,2.0
173,0000131355,2.0
173,09558,2.0
173,16467,2.0
173,29629,2.0
173,0000115323,2.0
173,0000116466,2.0
173,0000135403,2.0
173,0000135747,2.0
173,01773,2.0
173,0000106778,2.0
173,00992,2.0
173,05236,2.0
173,05921,2.0
173,0000135483,2.0
173,0000138195,2.0
173,0000142043,2.0
173,02107,2.0
173,12019,2.0
173,18806,2.0
173,0000133072,2.0
173,0000134468,2.0
173,0000134519,2.0
173,0000135984,2.0
173,08992,2.0
173,09054,2.0
173,12360,2.0
173,0000115289,3.0
173,0000130554,2.0
173,01481,2.0
173,02329,2.0
173,0000128080,2.0
173,0000128761,2.0
173,0000129634,2.0
173,05391,2.0
173,07212,2.0
173,13563,2.0
173,13781,2.0
173,0000122642,2.0
173,0000132914,2.0
173,0000137931,2.0
173,0000138132,2.0
173,0000140648,2.0
173,09391,2.0
173,0000106018,2.0
173,0000124003,2.0
173,0000125257,2.0
173,0000134422,2.0
173,11706,2.0
173,0000117288,2.0
173,0000129475,2.0
173,0000134861,2.0
173,0000137310,2.0
173,0000124966,2.0
173,0000135096,2.0
173,0000135257,2.0
173,0000139526,2.0
173,0000107284,2.0
173,0000139343,2.0
173,0000107311,2.0
173,0000126394,2.0
173,0000131158,2.0
173,0000134944,2.0
173,0000135386,2.0
173,05719,2.0
173,10295,2.0
173,0000139330,2.0
173,0000108394,2.0
173,0000112170,2.0
173,10749,2.0
173,19705,2.0
173,0000118422,2.0
173,0000121323,2.0
173,0000126648,2.0
173,0000128763,2.0
173,0000127360,2.0
173,0000129010,2.0
173,0000129507,2.0
173,0000132247,2.0
173,0000135647,2.0
173,0000137373,2.0
173,0000137784,3.0
173,16691,2.0
173,0000128091,2.0
173,0000130661,2.0
173,0000131318,2.0
173,0000100334,2.0
173,0000117159,2.0
173,0000120360,2.0
173,0000137957,2.0
173,09122,2.0
173,11616,2.0
173,0000135816,2.0
173,0000138225,2.0
173,13648,2.0
173,0000135215,3.0
173,0000141954,2.0
173,05342,3.0
173,09178,2.0
173,0000122617,2.0
173,0000122970,2.0
173,0000123941,2.0
173,0000130577,2.0
173,0000132378,2.0
173,0000133286,2.0
173,0000135146,2.0
173,0000141630,2.0
173,04427,2.0
173,12397,2.0
173,0000106878,2.0
173,0000114301,2.0
173,0000130728,3.0
173,0000131557,2.0
173,02256,2.0
173,12513,2.0
173,00596,2.0
173,0000109147,2.0
173,0000115662,2.0
173,13162,2.0
173,0000118923,2.0
173,0000130024,2.0
173,0000123001,2.0
173,0000129918,2.0
173,05826,2.0
173,0000112197,2.0
173,0000121682,3.0
173,0000139239,2.0
173,0000117671,2.0
173,0000127381,2.0
173,0000130854,3.0
173,0000112711,2.0
173,0000117714,2.0
173,07164,2.0
173,0000100788,2.0
173,0000111408,2.0
173,0000120663,2.0
173,0000124342,2.0
173,0000128981,2.0
173,0000130507,2.0
173,0000130862,2.0
173,0000131138,2.0
173,05950,2.0
173,09446,3.0
173,0000116030,2.0
173,0000124385,2.0
173,0000129176,2.0
173,0000137412,2.0
173,0000139544,2.0
173,0000141026,2.0
173,04442,2.0
173,09629,3.0
173,10981,2.0
173,04179,2.0
173,0000118623,2.0
173,0000133646,2.0
173,0000134474,2.0
173,0000135393,2.0
173,0000142236,2.0
173,04154,2.0
173,06075,2.0
173,12310,2.0
173,15108,2.0
173,15544,2.0
173,0000108326,2.0
173,0000135972,2.0
173,0000135373,2.0
173,0000138404,2.0
173,06096,2.0
173,17782,3.0
173,0000138430,2.0
173,13822,2.0
173,0000133050,3.0
173,0000135487,2.0
173,0000137266,2.0
173,07550,2.0
173,07579,2.0
173,09703,2.0
173,0000109081,2.0
173,0000111705,2.0
173,0000122428,2.0
173,0000124990,2.0
173,0000100693,2.0
173,0000110872,2.0
173,0000131215,2.0
173,0000133051,2.0
173,0000136641,2.0
173,05679,3.0
173,06074,2.0
173,06322,2.0
173,09999,2.0
173,08622,2.0
173,13375,2.0
173,0000118722,2.0
173,0000130405,2.0
173,0000133622,2.0
173,0000138285,2.0
173,0000138739,3.0
173,11360,2.0
173,0000121379,2.0
173,0000124356,2.0
173,00294,2.0
173,01718,2.0
173,0000100305,2.0
173,0000130523,2.0
173,0000135264,2.0
173,28588,2.0
173,13518,2.0
173,14561,3.0
173,14633,2.0
173,0000139484,2.0
173,0000128714,2.0
173,0000139214,2.0
173,0000141867,2.0
173,0000141970,2.0
173,18934,2.0
173,0000130704,2.0
173,0000134799,2.0
173,0000135765,3.0
173,0000139366,2.0
173,04065,2.0
173,09585,2.0
173,15218,2.0
173,0000106455,2.0
173,0000111349,2.0
173,0000118558,2.0
173,0000127088,2.0
173,0000130075,2.0
173,0000137773,2.0
173,0000140931,2.0
173,09539,2.0
173,12341,2.0
173,12991,2.0
173,0000110144,2.0
173,0000119485,2.0
173,0000122999,2.0
173,0000104677,2.0
173,0000126818,2.0
173,0000129652,2.0
173,0000131556,2.0
173,02188,2.0
173,04521,2.0
173,06147,2.0
173,13480,2.0
173,23970,2.0
173,0000104679,2.0
173,0000137986,2.0
173,0000123088,2.0
173,0000133904,2.0
173,0000135358,2.0
173,0000136633,2.0
173,0000139177,2.0
173,0000105797,3.0
173,0000116301,2.0
173,0000123945,2.0
173,0000126764,2.0
173,0000128099,2.0
173,0000129041,2.0
173,0000135654,3.0
173,0000140698,2.0
173,20371,2.0
173,0000133020,2.0
173,17197,2.0
173,0000106106,2.0
173,0000141428,3.0
173,08218,2.0
173,12336,2.0
173,15157,2.0
173,19209,2.0
173,0000129644,2.0
173,0000130658,2.0
173,0000142042,2.0
173,11342,3.0
173,23314,2.0
173,0000105274,3.0
173,0000111427,3.0
173,0000118918,2.0
173,0000127056,2.0
173,10475,2.0
173,0000123022,2.0
173,0000123300,2.0
173,0000128093,3.0
173,0000128227,2.0
173,0000130767,2.0
173,0000134866,2.0
173,0000141076,3.0
173,01575,2.0
173,14741,2.0
173,0000111324,2.0
173,0000124232,2.0
173,00696,2.0
173,13799,2.0
173,15545,2.0
173,0000118506,2.0
173,0000123984,3.0
173,0000133067,3.0
173,0000140785,2.0
173,0000140829,2.0
173,05290,2.0
173,08393,2.0
173,0000127233,2.0
173,0000137393,2.0
173,07045,3.0
173,07950,2.0
173,0000114214,2.0
173,02148,2.0
173,12398,2.0
161,0000134493,3.0
161,0000138493,3.0
161,06733,4.0
161,09074,4.0
161,0000108301,4.0
161,0000126648,3.0
161,06927,3.0
161,12324,5.0
161,16636,8.0
161,0000122885,8.0
161,01530,8.0
161,05951,5.0
161,12513,4.0
161,09381,4.0
161,13857,4.0
161,0000110868,3.0
161,0000129495,3.0
161,17662,3.0
161,0000000003,3.0
161,0000120648,5.0
161,0000129933,3.0
161,05020,4.0
161,08223,3.0
161,10239,5.0
161,0000100034,3.0
161,11109,3.0
161,0000119926,4.0
161,0000129951,8.0
161,05052,3.0
161,0000105275,5.0
161,0000107766,4.0
161,0000109177,3.0
161,0000122790,4.0
161,0000123300,4.0
161,24482,3.0
161,0000127098,4.0
161,0000128954,6.0
161,0000137412,3.0
161,0000105074,3.0
161,0000138189,4.0
161,0000114020,3.0
161,0000130647,3.0
161,08876,5.0
161,0000136758,4.0
161,0000119204,3.0
161,0000121516,3.0
161,0000133597,4.0
161,0000134935,3.0
161,0000135572,3.0
161,08591,3.0
161,19803,4.0
161,0000130218,3.0
161,10378,6.0
161,11342,3.0
161,24488,4.0
161,0000112198,3.0
161,0000119273,3.0
161,0000120649,7.0
161,0000130373,3.0
161,0000133356,3.0
161,09054,4.0
161,12126,3.0
161,12360,6.0
161,0000106053,4.0
161,0000128032,3.0
161,04791,4.0
161,07009,8.0
161,0000110394,4.0
161,0000126801,4.0
161,0000130646,3.0
161,0000135182,3.0
161,07292,4.0
161,09123,4.0
161,11108,3.0
161,12399,4.0
161,0000114048,8.0
161,0000125303,3.0
161,0000127190,5.0
161,02225,3.0
161,0000106237,8.0
161,0000126608,3.0
161,0000130461,4.0
161,0000132859,6.0
161,09859,6.0
161,0000109548,5.0
161,08546,8.0
161,12985,3.0
161,04203,8.0
161,13833,8.0
161,14082,3.0
161,0000112662,5.0
161,0000116832,8.0
161,0000121948,3.0
161,0000129909,3.0
161,0000137006,3.0
161,04418,4.0
161,11976,5.0
161,17655,3.0
161,0000111026,3.0
161,0000129816,4.0
161,0000136900,3.0
161,12337,4.0
161,12585,3.0
161,00659,8.0
161,0000124986,4.0
161,0000129937,3.0
161,04964,3.0
161,10263,4.0
161,0000127056,4.0
161,12048,3.0
161,20109,4.0
161,0000121373,3.0
161,0000127096,8.0
161,0000131554,8.0
161,13834,3.0
161,00185,3.0
161,00698,4.0
161,0000106068,3.0
161,0000119440,4.0
161,0000122508,7.0
161,0000128093,3.0
161,0000130157,3.0
161,0000136692,3.0
161,0000135482,8.0
161,00942,3.0
161,0000114087,4.0
161,0000123551,3.0
161,0000128707,4.0
161,24141,3.0
161,29666,3.0
161,0000124078,7.0
161,0000125148,4.0
161,0000129277,8.0
161,01204,5.0
161,08147,8.0
161,0000101848,4.0
161,0000130642,3.0
161,09920,8.0
161,0000105217,3.0
161,0000128589,4.0
161,0000132541,3.0
161,07243,3.0
161,0000105072,4.0
161,0000128066,3.0
161,0000130655,7.0
161,0000135201,5.0
161,09404,8.0
161,15073,4.0
161,0000124308,8.0
161,0000126749,5.0
161,06389,4.0
161,12554,4.0
161,0000103622,8.0
161,06102,3.0
161,10425,4.0
161,16637,3.0
161,0000119841,5.0
161,0000129847,4.0
161,0000135940,4.0
161,04378,4.0
161,13448,3.0
161,0000128947,3.0
161,01710,6.0
161,0000106052,4.0
161,0000120989,3.0
161,09383,3.0
161,0000104099,3.0
161,0000122430,4.0
161,0000130455,3.0
161,0000132123,7.0
161,0000113439,3.0
161,0000121312,6.0
161,0000131595,4.0
161,05381,5.0
161,10862,5.0
161,24218,4.0
161,0000101386,3.0
161,0000111427,3.0
161,0000135395,7.0
161,05787,3.0
161,0000124928,5.0
161,11245,8.0
161,0000109169,3.0
161,0000125444,3.0
161,0000128143,4.0
161,0000130704,5.0
161,0000133335,8.0
161,0000134807,4.0
161,07214,3.0
161,0000102068,7.0
161,0000102633,3.0
161,01719,4.0
161,12218,4.0
161,12294,3.0
161,20144,7.0
161,0000106653,4.0
161,0000136611,3.0
161,06086,6.0
161,09073,3.0
161,13843,3.0
161,0000123565,5.0
161,09391,3.0
161,0000112009,3.0
161,0000114635,5.0
161,0000120688,4.0
161,0000130974,4.0
161,04665,4.0
161,01709,4.0
161,04572,8.0
161,08955,3.0
161,0000101913,8.0
161,0000128946,8.0
161,02170,3.0
161,04500,4.0
161,05751,6.0
161,0000135011,8.0
161,10305,4.0
161,13277,3.0
161,0000128912,8.0
161,10811,4.0
161,0000116301,5.0
161,00070,6.0
161,0000133360,4.0
161,0000133929,4.0
161,09852,6.0
161,04244,5.0
161,12408,4.0
161,29378,8.0
161,0000104292,8.0
161,0000126340,6.0
161,0000128146,6.0
161,0000132359,3.0
161,0000133687,3.0
161,09122,3.0
161,13638,3.0
161,0000129176,3.0
161,0000136196,4.0
161,12996,8.0
161,15212,4.0
161,0000135184,4.0
161,0000136714,4.0
161,05826,4.0
161,24271,3.0
161,0000136372,4.0
161,04419,3.0
161,12799,7.0
161,0000112711,8.0
161,0000128108,5.0
161,08476,4.0
161,0000140268,3.0
161,0000141751,4.0
161,01131,4.0
161,06078,8.0
161,06162,4.0
161,13442,3.0
161,0000124374,3.0
161,05234,3.0
161,05968,7.0
161,08221,3.0
161,0000110666,4.0
161,0000127006,8.0
161,0000129633,3.0
161,0000126534,7.0
161,0000128038,3.0
161,00571,4.0
161,06231,8.0
161,0000104649,3.0
161,0000134650,3.0
161,0000118408,3.0
161,0000128142,4.0
161,0000128787,8.0
161,0000133686,5.0
161,24140,5.0
161,0000122185,3.0
161,02187,3.0
161,06984,3.0
161,08619,3.0
161,12057,8.0
161,0000122184,4.0
161,0000130980,3.0
161,0000135810,4.0
161,09585,3.0
161,0000131553,4.0
161,08407,4.0
161,0000114085,3.0
161,0000116833,8.0
161,07161,3.0
161,12471,3.0
161,0000101950,8.0
161,0000130456,8.0
161,00276,5.0
161,05380,4.0
161,0000100693,4.0
161,10863,8.0
161,14744,3.0
161,0000105274,3.0
161,0000129597,6.0
161,0000132111,4.0
161,05916,4.0
161,0000132588,5.0
161,05379,4.0
161,12384,8.0
161,0000130159,4.0
161,10860,4.0
161,0000121502,4.0
161,0000137305,4.0
161,13457,3.0
161,14299,3.0
161,0000120222,3.0
161,0000128587,4.0
161,04072,8.0
161,07166,8.0
161,08577,4.0
161,12595,3.0
161,00403,4.0
161,08654,8.0
161,12356,8.0
161,0000121858,3.0
161,00585,4.0
161,09788,3.0
161,0000125136,8.0
161,0000128899,3.0
161,0000132858,8.0
161,12077,5.0
161,12079,4.0
161,0000106054,3.0
161,0000130459,3.0
161,0000139401,4.0
161,04889,3.0
161,09809,4.0
161,0000129010,3.0
161,0000135394,5.0
161,07550,4.0
161,13745,7.0
161,0000106087,3.0
161,0000113914,4.0
161,0000129920,6.0
161,0000132254,8.0
161,0000138467,3.0
161,07162,3.0
161,12482,3.0
161,0000122033,4.0
161,0000122791,3.0
161,0000135904,3.0
161,0000138379,3.0
161,04663,8.0
161,13389,4.0
161,0000108961,8.0
161,0000123151,3.0
161,0000132426,6.0
161,04442,3.0
161,24376,4.0
161,0000101841,8.0
161,12619,6.0
161,16586,4.0
161,0000104048,3.0
161,0000123981,8.0
161,08878,8.0
161,12907,4.0
161,13134,4.0
161,0000119583,4.0
161,0000121674,6.0
161,0000124296,4.0
161,0000125272,3.0
161,0000135654,3.0
161,12287,3.0
161,0000128616,4.0
161,0000132400,3.0
161,0000135913,7.0
161,04376,7.0
161,07291,3.0
161,0000113045,8.0
161,09714,3.0
161,0000101899,5.0
161,0000108033,4.0
161,08488,4.0
161,12217,4.0
161,0000119325,5.0
161,0000126525,7.0
161,0000131736,6.0
161,00092,6.0
161,05430,3.0
161,12505,3.0
161,13598,5.0
161,0000105160,4.0
161,0000115970,5.0
161,0000120669,3.0
161,0000103636,3.0
161,0000114468,8.0
161,0000121032,3.0
161,22395,3.0
161,0000106336,3.0
161,0000127254,3.0
161,0000130785,3.0
161,0000140781,3.0
161,13660,5.0
161,13936,3.0
161,0000131168,3.0
161,0000135573,4.0
161,02329,3.0
161,0000104220,3.0
161,0000116826,3.0
161,0000133139,5.0
161,0000137294,4.0
161,05648,4.0
161,0000121781,3.0
161,0000122860,6.0
161,0000124082,4.0
161,0000126507,3.0
161,0000128423,4.0
161,09380,3.0
161,12991,3.0
161,14561,3.0
161,0000111557,8.0
161,12385,4.0
161,0000103777,3.0
161,0000108390,3.0
161,0000124083,3.0
161,05134,3.0
161,08541,8.0
161,13502,4.0
161,0000109147,3.0
161,0000123121,8.0
161,0000129053,4.0
161,02344,5.0
161,04470,5.0
161,07407,3.0
161,08745,6.0
161,12432,6.0
161,0000124987,8.0
161,0000133291,8.0
161,0000125020,4.0
161,05417,5.0
161,06306,4.0
161,08149,8.0
161,12609,4.0
161,0000108751,4.0
161,0000126356,4.0
161,0000127076,7.0
161,04985,3.0
161,17610,3.0
161,0000118716,5.0
161,0000135246,4.0
161,04181,4.0
161,05666,8.0
161,17461,8.0
161,0000122762,8.0
161,07134,4.0
161,12279,3.0
161,0000132870,3.0
161,02007,3.0
161,08604,6.0
161,08643,8.0
161,0000103871,8.0
161,0000123563,4.0
161,01989,7.0
161,07971,4.0
161,09713,4.0
161,0000109557,3.0
161,02233,6.0
161,04471,8.0
161,13350,3.0
161,0000134464,4.0
161,0000140830,4.0
161,07160,3.0
161,19651,3.0
161,0000102469,3.0
161,0000122981,7.0
161,0000141752,3.0
161,06246,3.0
161,0000100304,5.0
161,0000119133,4.0
161,0000119996,8.0
161,0000130158,8.0
161,0000112182,8.0
161,0000115415,5.0
161,0000141277,3.0
161,07958,3.0
161,0000126647,6.0
161,0000140267,4.0
161,07890,3.0
161,10188,3.0
161,12458,3.0
161,12502,6.0
161,0000131824,5.0
161,0000134289,3.0
161,08673,7.0
161,08893,4.0
161,09916,3.0
161,16603,6.0
161,28870,3.0
161,0000122434,8.0
161,05665,6.0
161,07563,3.0
161,0000104112,3.0
161,0000126615,3.0
161,12265,3.0
161,0000116689,4.0
161,0000127194,3.0
161,0000135416,3.0
161,0000135520,5.0
161,01574,3.0
161,02346,8.0
161,05304,4.0
161,07391,4.0
161,13122,4.0
161,15514,3.0
161,0000105975,4.0
161,0000114086,4.0
161,0000117998,3.0
161,0000119134,7.0
161,12927,3.0
161,13557,5.0
161,0000115995,5.0
161,0000133563,4.0
161,0000134939,3.0
161,0000132116,4.0
161,0000134875,3.0
161,0000142148,3.0
161,09198,4.0
161,0000116983,4.0
161,0000121649,5.0
161,0000130701,3.0
161,0000134824,3.0
161,09466,4.0
161,09058,8.0
161,0000137630,4.0
161,04415,3.0
161,05047,3.0
161,0000118304,4.0
161,0000129054,5.0
161,0000134998,3.0
161,0000138516,4.0
161,0000119993,3.0
161,0000123547,3.0
161,0000136276,3.0
161,00975,3.0
161,05722,3.0
161,12172,3.0
161,04831,4.0
161,05032,7.0
161,0000128716,8.0
161,02256,3.0
161,16664,4.0
161,0000121776,3.0
161,06734,3.0
161,12594,3.0
161,0000133080,4.0
161,0000134848,6.0
161,04018,8.0
161,04372,3.0
161,07970,7.0
161,0000130457,4.0
161,0000134362,4.0
161,0000135413,3.0
161,01881,4.0
161,0000106107,3.0
161,0000131735,3.0
161,0000136041,4.0
161,00763,3.0
161,04064,4.0
161,12871,3.0
161,0000125443,7.0
161,12573,8.0
161,0000110234,3.0
161,0000131737,6.0
161,10238,3.0
161,02102,7.0
161,07170,4.0
161,0000116830,5.0
161,0000128127,5.0
161,0000132994,3.0
161,05879,4.0
161,0000106119,8.0
161,0000120317,3.0
161,0000135290,3.0
161,06218,7.0
161,06878,4.0
161,12134,6.0
161,0000103578,3.0
161,0000135040,3.0
161,01201,4.0
161,12302,4.0
161,14710,3.0
161,0000104681,3.0
161,0000128080,3.0
161,0000128397,6.0
161,00020,3.0
161,07164,4.0
161,09082,6.0
161,10376,4.0
161,0000133173,7.0
161,0000133459,3.0
161,0000137448,3.0
161,07434,7.0
161,0000134153,3.0
161,08890,3.0
161,0000130107,3.0
161,01880,4.0
161,06697,3.0
161,0000103755,4.0
161,0000128614,3.0
161,0000129934,3.0
161,0000132922,5.0
161,12003,4.0
161,0000100039,3.0
161,0000134844,3.0
161,00091,3.0
161,01763,8.0
161,07987,4.0
161,12362,8.0
161,0000107769,7.0
161,10304,3.0
161,19193,4.0
161,28588,6.0
161,0000122641,3.0
161,01323,3.0
161,12173,4.0
161,10476,3.0
161,10894,5.0
161,0000101842,8.0
161,0000121845,4.0
161,0000127023,3.0
161,00294,3.0
161,08235,8.0
161,17615,3.0
161,0000100334,4.0
161,0000100789,4.0
161,05402,4.0
161,13835,3.0
161,0000119205,5.0
161,0000124229,8.0
161,0000135574,8.0
161,0000136285,3.0
161,02341,8.0
161,10397,4.0
161,12241,4.0
161,0000122759,3.0
161,0000137336,3.0
161,06143,7.0
161,08618,3.0
161,0000113037,4.0
161,0000122042,3.0
161,0000129873,5.0
161,01967,5.0
161,04163,5.0
161,05393,3.0
161,0000128194,3.0
161,0000130684,3.0
161,0000135045,3.0
161,05667,7.0
161,0000123564,4.0
161,00424,8.0
161,0000109537,3.0
161,0000121087,3.0
161,0000131653,3.0
161,0000132589,3.0
161,0000136643,3.0
161,09618,4.0
161,10245,3.0
161,0000105522,4.0
161,0000117416,4.0
161,0000128898,3.0
161,0000132425,3.0
161,07400,3.0
161,0000129938,3.0
161,0000133822,6.0
161,04714,3.0
161,06852,4.0
161,08498,3.0
161,0000103897,4.0
161,0000111896,4.0
161,0000128611,3.0
161,0000131905,5.0
161,0000135311,4.0
161,0000103901,3.0
161,0000119923,7.0
161,0000123278,3.0
161,0000133289,7.0
161,05411,3.0
161,12484,4.0
161,13269,3.0
161,13458,3.0
161,0000116379,8.0
161,04544,3.0
161,0000129919,4.0
161,12107,3.0
161,0000101699,8.0
161,0000122007,3.0
161,0000125186,3.0
161,0000128807,3.0
161,0000136694,4.0
161,08877,7.0
161,16723,4.0
161,0000130075,8.0
161,0000134197,3.0
161,0000135521,8.0
161,01549,3.0
161,0000120025,4.0
161,0000127097,4.0
161,0000104545,6.0
161,13435,8.0
161,19158,3.0
161,0000113915,8.0
161,0000119964,3.0
161,0000133030,6.0
161,09878,3.0
161,12805,3.0
161,02201,4.0
161,07189,6.0
161,0000114072,3.0
161,0000122742,4.0
161,0000123045,3.0
161,0000126916,3.0
161,0000128730,3.0
161,10377,3.0
161,12437,3.0
161,19705,3.0
161,0000100787,3.0
161,0000102043,4.0
161,08550,4.0
161,0000122047,3.0
161,0000122979,3.0
161,0000122096,5.0
161,04499,8.0
161,08575,4.0
161,10749,4.0
161,0000115182,4.0
161,02347,4.0
161,04688,8.0
161,09072,5.0
161,11337,4.0
161,0000128948,3.0
161,0000129864,4.0
161,0000130711,3.0
161,08642,3.0
161,0000103579,4.0
161,0000121679,4.0
161,0000133052,4.0
161,0000136768,3.0
161,13822,4.0
161,0000113440,3.0
161,0000127010,8.0
161,0000128470,6.0
161,0000132427,5.0
161,06678,5.0
161,0000136646,3.0
161,0000134592,3.0
161,00589,8.0
161,07235,4.0
161,0000134672,3.0
161,0000103754,5.0
161,0000110263,4.0
161,0000128406,4.0
161,05645,3.0
161,06698,4.0
161,08517,8.0
161,12131,3.0
161,14775,3.0
161,30089,3.0
161,0000101967,3.0
161,00407,4.0
161,06779,3.0
161,0000126793,4.0
161,0000128722,3.0
161,0000100079,3.0
161,0000137411,5.0
161,07951,3.0
161,13704,4.0
161,13894,3.0
161,0000104966,3.0
161,0000110878,5.0
161,0000115411,3.0
161,13705,4.0
161,0000104204,6.0
